InvoiceID,Store_Branch,City,Customer_ID,Customer_Name,Gender,Age,Customer_Type,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Tax,Gross_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Method,Purchase_Date,Satisfaction_Rating
INV100438,B,Los Angeles,CUST1303,Linda Rivera,Male,54,Member,Accessories,Anker 65W USB-C Charger,55.55,2,15,6.99,111.1,16.66,6.6,101.04,Ewallet,2024-01-03 00:00:00,5
INV100439,A,New York,CUST1280,Robert Davis,Female,53,Non-Member,Accessories,Anker 65W USB-C Charger,57.34,2,0,6.93,114.68,0,7.95,122.63,Ewallet,2024-03-29 00:00:00,8
INV100440,B,Los Angeles,CUST1208,James Good,Female,18,Non-Member,Appliances,Whirlpool Washing Machine,628.18,2,5,7.28,1256.36,62.82,86.89,1280.43,Credit Card,2024-08-20 00:00:00,8
INV100441,A,New York,CUST1355,Karen Love,Male,20,Member,Appliances,Ninja Air Fryer,156.17,2,15,7.42,312.34,46.85,19.7,285.19,Credit Card,2024-04-19 00:00:00,9
INV100442,A,New York,CUST1076,Anna Herrera,Female,53,Member,Smartphones,Samsung Galaxy S23,870.92,2,10,8.41,1741.84,174.18,131.84,1699.5,UPI,2024-08-17 00:00:00,9
INV100443,C,Chicago,CUST1073,Abigail Wilson DDS,Male,47,Member,Audio,Anker Soundcore Life Q30,85.42,1,5,8.37,85.42,4.27,6.79,87.94,UPI,2024-06-03 00:00:00,8
INV100444,A,New York,CUST1137,Nicholas Frazier,Female,51,Member,Appliances,Instant Pot Duo,133.35,2,10,8.27,266.7,26.67,19.85,259.88,Cash,2024-07-30 00:00:00,9
INV100445,D,Houston,CUST1010,Amy Stevens,Male,18,Non-Member,Audio,AirPods Pro,220.29,1,5,9.36,220.29,11.01,19.59,228.86,Ewallet,2024-06-09 00:00:00,8
INV100446,A,New York,CUST1277,Alexandra Cook,Male,35,Member,Appliances,Instant Pot Duo,109.99,1,10,8.29,109.99,11,8.21,107.2,Ewallet,2024-05-04 00:00:00,7
INV100447,D,Houston,CUST1164,Jessica Nelson,Female,57,Member,Smartphones,Samsung Galaxy S23,649.03,1,15,8.09,649.03,97.35,44.63,596.31,Ewallet,2024-03-25 00:00:00,6
INV100448,D,Houston,CUST1050,Caitlin Davis,Male,48,Member,Laptops,Acer Swift 3,947.97,3,0,8.68,2843.91,0,246.85,3090.76,Credit Card,2024-04-26 00:00:00,10
INV100449,C,Chicago,CUST1081,Kimberly Clark,Male,23,Member,Accessories,SanDisk 128GB USB 3.1,31.06,1,5,8.41,31.06,1.55,2.48,31.99,Credit Card,2024-02-23 00:00:00,10
INV100450,D,Houston,CUST1122,Patricia Welch,Male,22,Non-Member,Laptops,MacBook Air,909.95,1,10,9.73,909.95,91,79.68,898.64,Credit Card,2024-04-27 00:00:00,7
INV100451,D,Houston,CUST1262,Martin Pruitt,Male,20,Non-Member,Appliances,Whirlpool Washing Machine,606.66,3,5,8.63,1819.98,91,149.21,1878.19,Credit Card,2024-09-17 00:00:00,9
INV100452,B,Los Angeles,CUST1380,Joseph Dodson,Male,56,Member,Smartphones,Google Pixel 7,720.24,1,0,10.05,720.24,0,72.38,792.62,Credit Card,2024-04-12 00:00:00,8
INV100453,B,Los Angeles,CUST1294,Nicole Simpson,Female,37,Member,Audio,JBL Flip 6 Speaker,115.65,1,0,8.39,115.65,0,9.7,125.35,Credit Card,2024-02-11 00:00:00,7
INV100454,A,New York,CUST1186,Samantha Parks,Female,57,Member,Accessories,SanDisk 128GB USB 3.1,34.42,1,5,8.83,34.42,1.72,2.89,35.59,Ewallet,2024-01-25 00:00:00,5
INV100455,A,New York,CUST1109,Tom Davis,Female,36,Member,Smartphones,Google Pixel 7,903.58,2,5,9.57,1807.16,90.36,164.3,1881.1,Ewallet,2024-07-15 00:00:00,9
INV100456,B,Los Angeles,CUST1217,Raymond Clark,Female,53,Member,Laptops,MacBook Air,1285.1,3,5,8.29,3855.3,192.76,303.62,3966.16,Credit Card,2024-05-30 00:00:00,10
INV100457,D,Houston,CUST1377,Keith Vargas,Female,53,Member,Accessories,Laptop Backpack,53.37,2,5,8.63,106.74,5.34,8.75,110.15,Ewallet,2024-09-10 00:00:00,8
INV100458,A,New York,CUST1336,Rachel Grant,Male,42,Member,Accessories,SanDisk 128GB USB 3.1,26.47,3,0,8.99,79.41,0,7.14,86.55,Cash,2024-08-11 00:00:00,8
INV100459,C,Chicago,CUST1168,Benjamin Carter,Male,50,Member,Laptops,HP Envy 15,1013.98,3,15,10.26,3041.94,456.29,265.29,2850.94,Ewallet,2024-08-12 00:00:00,9
INV100460,A,New York,CUST1203,Theresa Jones,Female,47,Member,Laptops,Acer Swift 3,919.86,1,5,9.07,919.86,45.99,79.26,953.13,UPI,2024-06-10 00:00:00,7
INV100461,B,Los Angeles,CUST1225,Samantha Brown,Male,27,Non-Member,Accessories,Anker 65W USB-C Charger,56.36,2,5,8.19,112.72,5.64,8.77,115.85,Cash,2024-07-24 00:00:00,4
INV100462,A,New York,CUST1186,Samantha Parks,Female,57,Member,Appliances,Philips Blender,87.83,1,10,6.97,87.83,8.78,5.51,84.56,Credit Card,2024-01-14 00:00:00,8
INV100463,D,Houston,CUST1291,Micheal Adams,Female,47,Non-Member,Accessories,Anker 65W USB-C Charger,53.26,1,15,8.48,53.26,7.99,3.84,49.11,Ewallet,2024-07-02 00:00:00,7
INV100464,D,Houston,CUST1266,Cynthia Compton,Male,25,Non-Member,Accessories,Laptop Backpack,62.97,3,5,7.98,188.91,9.45,14.32,193.79,Credit Card,2024-08-07 00:00:00,10
INV100465,B,Los Angeles,CUST1080,Kayla Moore,Male,65,Member,Smartphones,iPhone 14,781.87,2,10,8.65,1563.74,156.37,121.74,1529.1,Ewallet,2024-09-11 00:00:00,9
INV100466,C,Chicago,CUST1188,Pamela Richmond,Female,48,Member,Appliances,Instant Pot Duo,150.98,2,15,8.88,301.96,45.29,22.79,279.46,Credit Card,2024-08-23 00:00:00,10
INV100467,C,Chicago,CUST1327,Erica Pope,Male,50,Member,Accessories,Logitech MX Master 3 Mouse,100.29,1,15,7.74,100.29,15.04,6.6,91.84,Credit Card,2024-07-01 00:00:00,7
INV100468,B,Los Angeles,CUST1292,Kiara Gutierrez,Female,37,Non-Member,Appliances,Instant Pot Duo,126.3,2,0,10.04,252.6,0,25.36,277.96,Cash,2024-07-11 00:00:00,8
INV100469,D,Houston,CUST1156,Richard Walton,Male,43,Member,Smartphones,iPhone 14,928.1,3,0,8.42,2784.3,0,234.44,3018.74,Ewallet,2024-04-05 00:00:00,9
INV100470,D,Houston,CUST1004,Mr. Harold Walker,Female,42,Member,Laptops,Acer Swift 3,778.97,1,15,7.58,778.97,116.85,50.19,712.31,Credit Card,2024-01-11 00:00:00,10
INV100471,B,Los Angeles,CUST1079,Rebecca Miller,Male,63,Non-Member,Smartphones,iPhone 14,847.49,1,15,8.38,847.49,127.12,60.37,780.73,Credit Card,2024-05-08 00:00:00,9
INV100472,A,New York,CUST1050,Caitlin Davis,Male,48,Member,Appliances,Samsung Microwave,163.2,1,5,8.2,163.2,8.16,12.71,167.75,UPI,2024-08-20 00:00:00,8
INV100473,B,Los Angeles,CUST1176,Kaitlyn Howard,Female,38,Non-Member,Smartphones,Samsung Galaxy S23,694.32,1,0,7.22,694.32,0,50.13,744.45,Credit Card,2024-06-08 00:00:00,7
INV100474,A,New York,CUST1231,Todd Carter,Female,31,Member,Smartphones,Samsung Galaxy S23,783.63,1,0,8.89,783.63,0,69.66,853.29,Credit Card,2024-09-25 00:00:00,5
INV100475,A,New York,CUST1023,Jared Greene,Female,27,Member,Smartphones,iPhone 14,979.43,2,25,8.77,1958.86,489.71,128.84,1597.99,Credit Card,2024-05-01 00:00:00,8
INV100476,A,New York,CUST1247,Loretta Flores,Male,35,Member,Accessories,Logitech MX Master 3 Mouse,92.62,1,5,8.07,92.62,4.63,7.1,95.09,UPI,2024-02-23 00:00:00,7
INV100477,A,New York,CUST1044,Scott Kaufman,Male,42,Non-Member,Audio,Bose SoundLink Flex,167.23,1,5,10.27,167.23,8.36,16.32,175.18,Cash,2024-04-16 00:00:00,5
INV100478,B,Los Angeles,CUST1018,Kathryn Newman,Female,36,Member,Accessories,Laptop Backpack,55.84,2,0,9,111.68,0,10.05,121.73,Cash,2024-08-31 00:00:00,9
INV100479,A,New York,CUST1371,Tyler Stewart,Female,30,Non-Member,Smartphones,iPhone 14,803.9,1,5,9.44,803.9,40.2,72.09,835.8,Credit Card,2024-09-22 00:00:00,6
INV100480,A,New York,CUST1001,Vanessa Dodson,Female,39,Member,Smartphones,Samsung Galaxy S23,772.84,1,10,9,772.84,77.28,62.6,758.16,Ewallet,2024-06-12 00:00:00,7
INV100481,C,Chicago,CUST1269,Edward Gross,Female,56,Member,Accessories,Keychron K2 Keyboard,79.28,3,0,9.75,237.84,0,23.19,261.03,Ewallet,2024-07-26 00:00:00,9
INV100482,C,Chicago,CUST1173,Kevin Watson,Female,42,Non-Member,Appliances,Ninja Air Fryer,129.4,2,5,9.2,258.8,12.94,22.62,268.48,Cash,2024-07-12 00:00:00,8
INV100483,C,Chicago,CUST1218,Cynthia Barnett,Male,40,Member,Accessories,SanDisk 128GB USB 3.1,25.5,2,10,7.1,51,5.1,3.26,49.16,Ewallet,2024-04-08 00:00:00,7
INV100484,D,Houston,CUST1378,Andrew Day,Female,39,Member,Laptops,Lenovo ThinkPad T14,1007.35,1,15,8.84,1007.35,151.1,75.69,931.94,Ewallet,2024-06-14 00:00:00,9
INV100485,A,New York,CUST1029,Kelsey Ortiz,Male,59,Member,Audio,Anker Soundcore Life Q30,98.9,1,0,8.61,98.9,0,8.52,107.42,Credit Card,2024-01-31 00:00:00,6
INV100486,C,Chicago,CUST1075,Anne Harrison,Male,46,Non-Member,Appliances,Ninja Air Fryer,168.93,4,5,7.85,675.72,33.79,50.39,692.33,Credit Card,2024-06-03 00:00:00,7
INV100487,A,New York,CUST1017,Mark Erickson,Male,23,Member,Smartphones,Samsung Galaxy S23,836.95,3,10,8.45,2510.85,251.09,190.95,2450.72,Ewallet,2024-02-05 00:00:00,7
INV100488,D,Houston,CUST1345,Matthew Rodgers,Female,22,Non-Member,Audio,Anker Soundcore Life Q30,87.21,1,10,7.07,87.21,8.72,5.55,84.04,Credit Card,2024-06-18 00:00:00,8
INV100489,D,Houston,CUST1364,Gregory Spencer,Female,62,Non-Member,Accessories,Keychron K2 Keyboard,76.54,1,5,7.88,76.54,3.83,5.73,78.44,Credit Card,2024-08-04 00:00:00,6
INV100490,C,Chicago,CUST1062,Patricia Marshall,Female,60,Non-Member,Audio,AirPods Pro,234.56,1,10,8.82,234.56,23.46,18.62,229.72,UPI,2024-03-27 00:00:00,4
INV100491,A,New York,CUST1221,Kimberly Edwards,Male,39,Member,Accessories,SanDisk 128GB USB 3.1,36.47,2,10,10.07,72.94,7.29,6.61,72.26,Cash,2024-04-27 00:00:00,6
INV100492,B,Los Angeles,CUST1213,Andrew Jenkins,Male,43,Non-Member,Audio,AirPods Pro,272.9,1,5,8.21,272.9,13.64,21.28,280.54,Ewallet,2024-09-30 00:00:00,10
INV100493,C,Chicago,CUST1226,David Dunn,Female,47,Member,Smartphones,iPhone 14,988.63,1,10,8.91,988.63,98.86,79.28,969.05,Credit Card,2024-03-14 00:00:00,5
INV100494,A,New York,CUST1143,Jesse Decker,Female,23,Non-Member,Accessories,Logitech MX Master 3 Mouse,82.16,1,0,8.77,82.16,0,7.21,89.37,UPI,2024-05-18 00:00:00,8
INV100495,D,Houston,CUST1397,Mr. Michael Porter,Male,64,Member,Smartphones,Samsung Galaxy S23,735.93,2,20,8.58,1471.86,294.37,101.03,1278.52,Credit Card,2024-01-21 00:00:00,9
INV100496,A,New York,CUST1364,Gregory Spencer,Female,62,Non-Member,Smartphones,Google Pixel 7,619.69,1,15,8.29,619.69,92.95,43.67,570.4,Ewallet,2024-04-22 00:00:00,10
INV100497,A,New York,CUST1318,Valerie Jones,Female,22,Member,Audio,Bose SoundLink Flex,164.49,1,5,6.86,164.49,8.22,10.72,166.99,Credit Card,2024-08-01 00:00:00,8
INV100498,D,Houston,CUST1213,Andrew Jenkins,Male,43,Non-Member,Smartphones,Xiaomi 12T,560.72,1,15,7.79,560.72,84.11,37.13,513.74,Ewallet,2024-02-07 00:00:00,7
INV100499,A,New York,CUST1133,Holly Mendoza,Female,23,Non-Member,Smartphones,OnePlus 11,600.21,1,15,9.23,600.21,90.03,47.09,557.27,Ewallet,2024-06-03 00:00:00,9
INV100500,B,Los Angeles,CUST1398,Craig Myers,Female,45,Member,Laptops,Acer Swift 3,871.32,2,10,8.8,1742.64,174.26,138.02,1706.39,Ewallet,2024-05-21 00:00:00,6
INV100501,D,Houston,CUST1142,John Strickland,Male,39,Non-Member,Accessories,Logitech MX Master 3 Mouse,99.91,1,15,8.45,99.91,14.99,7.18,92.1,Credit Card,2024-09-13 00:00:00,5
INV100502,A,New York,CUST1151,John Jones,Female,56,Member,Accessories,Keychron K2 Keyboard,101.8,1,10,8.09,101.8,10.18,7.41,99.03,Credit Card,2024-09-10 00:00:00,7
INV100503,C,Chicago,CUST1087,Matthew Elliott,Female,30,Non-Member,Accessories,Anker 65W USB-C Charger,47.96,2,0,8.01,95.92,0,7.68,103.6,Credit Card,2024-06-10 00:00:00,7
INV100504,C,Chicago,CUST1373,Kim Johnson,Female,57,Member,Accessories,Laptop Backpack,57.54,1,5,8.03,57.54,2.88,4.39,59.05,Credit Card,2024-05-17 00:00:00,9
INV100505,C,Chicago,CUST1342,Timothy Morris,Male,23,Member,Laptops,Lenovo ThinkPad T14,1063.14,1,5,9.69,1063.14,53.16,97.87,1107.85,Ewallet,2024-08-11 00:00:00,7
INV100506,C,Chicago,CUST1098,Tim Brown,Male,28,Member,Accessories,Logitech MX Master 3 Mouse,91.85,1,0,9.3,91.85,0,8.54,100.39,UPI,2024-09-15 00:00:00,6
INV100507,C,Chicago,CUST1145,Dean Cardenas,Male,33,Member,Smartphones,Samsung Galaxy S23,1051.61,1,15,8.99,1051.61,157.74,80.36,974.23,Credit Card,2024-01-17 00:00:00,8
INV100508,A,New York,CUST1071,Brooke Norton,Female,20,Member,Accessories,Keychron K2 Keyboard,98,2,0,6.96,196,0,13.64,209.64,Ewallet,2024-04-13 00:00:00,8
INV100509,B,Los Angeles,CUST1216,Troy Berg,Male,56,Member,Laptops,Acer Swift 3,780.33,1,15,8.98,780.33,117.05,59.56,722.84,Credit Card,2024-01-19 00:00:00,10
INV100510,D,Houston,CUST1033,Robert Pierce,Male,29,Non-Member,Accessories,SanDisk 128GB USB 3.1,27.02,1,0,8.07,27.02,0,2.18,29.2,UPI,2024-06-02 00:00:00,6
INV100511,C,Chicago,CUST1025,Heather James,Female,45,Member,Accessories,Logitech MX Master 3 Mouse,101.51,1,0,7.71,101.51,0,7.83,109.34,Cash,2024-06-18 00:00:00,6
INV100512,D,Houston,CUST1314,Abigail Welch,Female,25,Member,Appliances,Whirlpool Washing Machine,520.18,2,10,8.12,1040.36,104.04,76.03,1012.35,Credit Card,2024-09-16 00:00:00,9
INV100513,A,New York,CUST1182,John Parker,Male,45,Member,Laptops,MacBook Air,1305.19,1,5,7.78,1305.19,65.26,96.47,1336.4,Credit Card,2024-08-01 00:00:00,5
INV100514,A,New York,CUST1138,Nicole Massey,Female,43,Member,Smartphones,Xiaomi 12T,588.24,2,0,6.9,1176.48,0,81.18,1257.66,Ewallet,2024-08-29 00:00:00,7
INV100515,A,New York,CUST1015,David Avila,Female,27,Member,Audio,AirPods Pro,276.26,1,15,9.56,276.26,41.44,22.45,257.27,Credit Card,2024-07-05 00:00:00,7
INV100516,C,Chicago,CUST1049,Alyssa Allen,Male,45,Member,Smartphones,OnePlus 11,589.73,1,0,9.23,589.73,0,54.43,644.16,Ewallet,2024-09-28 00:00:00,7
INV100517,A,New York,CUST1161,Jesse King,Female,65,Member,Laptops,HP Envy 15,919.98,2,10,6.57,1839.96,184,108.8,1764.76,Cash,2024-08-22 00:00:00,10
INV100518,B,Los Angeles,CUST1160,Megan Sanchez,Female,23,Member,Accessories,Anker 65W USB-C Charger,52.33,1,0,7.14,52.33,0,3.74,56.07,Ewallet,2024-08-03 00:00:00,8
INV100519,C,Chicago,CUST1284,Stacey Webb,Male,46,Member,Accessories,Logitech MX Master 3 Mouse,97.1,1,25,8.71,97.1,24.27,6.34,79.17,Ewallet,2024-02-19 00:00:00,5
INV100520,D,Houston,CUST1271,Juan Deleon,Female,49,Non-Member,Appliances,Philips Blender,62.49,1,0,8.89,62.49,0,5.56,68.05,Credit Card,2024-03-01 00:00:00,6
INV100521,A,New York,CUST1311,Stephanie Mccullough,Female,62,Member,Audio,AirPods Pro,291.16,2,15,7.56,582.32,87.35,37.42,532.39,UPI,2024-08-01 00:00:00,7
INV100522,C,Chicago,CUST1201,Julia Sanchez,Male,64,Member,Smartphones,OnePlus 11,508.96,1,20,7.04,508.96,101.79,28.66,435.83,Credit Card,2024-04-27 00:00:00,7
INV100523,B,Los Angeles,CUST1272,Nicholas Hall,Male,44,Non-Member,Accessories,SanDisk 128GB USB 3.1,30.95,2,25,7.03,61.9,15.47,3.26,49.69,Cash,2024-01-17 00:00:00,7
INV100524,B,Los Angeles,CUST1212,John Roman,Female,28,Member,Smartphones,Samsung Galaxy S23,877.34,2,0,7.18,1754.68,0,125.99,1880.67,Cash,2024-02-16 00:00:00,10
INV100525,D,Houston,CUST1160,Megan Sanchez,Female,23,Member,Accessories,SanDisk 128GB USB 3.1,29.05,3,20,8.86,87.15,17.43,6.18,75.9,Credit Card,2024-03-26 00:00:00,7
INV100526,D,Houston,CUST1287,John Jones,Female,35,Member,Smartphones,iPhone 14,974.23,1,10,7.28,974.23,97.42,63.83,940.64,Ewallet,2024-02-24 00:00:00,7
INV100527,A,New York,CUST1004,Mr. Harold Walker,Female,42,Member,Laptops,Lenovo ThinkPad T14,1190.18,2,0,8.26,2380.36,0,196.62,2576.98,Cash,2024-07-29 00:00:00,9
INV100528,D,Houston,CUST1073,Abigail Wilson DDS,Male,47,Member,Audio,JBL Flip 6 Speaker,118.58,1,15,8.59,118.58,17.79,8.66,109.45,UPI,2024-06-25 00:00:00,3
INV100529,D,Houston,CUST1209,Keith Rodriguez,Female,55,Member,Appliances,Ninja Air Fryer,156.02,2,0,9.45,312.04,0,29.49,341.53,Credit Card,2024-04-05 00:00:00,9
INV100530,D,Houston,CUST1358,Madison Beasley,Female,63,Non-Member,Appliances,Samsung Microwave,181.54,1,5,9.27,181.54,9.08,15.99,188.45,UPI,2024-04-27 00:00:00,7
INV100531,C,Chicago,CUST1000,Timothy Jones,Female,53,Member,Audio,Bose SoundLink Flex,174.85,1,10,8.34,174.85,17.48,13.12,170.49,Credit Card,2024-02-05 00:00:00,8
INV100532,D,Houston,CUST1033,Robert Pierce,Male,29,Non-Member,Appliances,Instant Pot Duo,130.06,2,5,8.64,260.12,13.01,21.35,268.46,Credit Card,2024-03-12 00:00:00,6
INV100533,D,Houston,CUST1380,Joseph Dodson,Male,56,Member,Smartphones,iPhone 14,871.87,3,5,7.69,2615.61,130.78,191.08,2675.91,Ewallet,2024-03-05 00:00:00,10
INV100534,C,Chicago,CUST1227,Christopher Franklin,Male,31,Non-Member,Accessories,SanDisk 128GB USB 3.1,30.49,1,10,9.02,30.49,3.05,2.48,29.92,Ewallet,2024-06-16 00:00:00,6
INV100535,D,Houston,CUST1119,Cassandra Burke,Male,47,Non-Member,Laptops,MacBook Air,1186.24,2,0,8.9,2372.48,0,211.15,2583.63,UPI,2024-06-02 00:00:00,10
INV100536,D,Houston,CUST1160,Megan Sanchez,Female,23,Member,Audio,Bose SoundLink Flex,169.25,1,20,9.42,169.25,33.85,12.75,148.15,Credit Card,2024-03-29 00:00:00,8
INV100537,D,Houston,CUST1010,Amy Stevens,Male,18,Non-Member,Audio,Sony WH-1000XM5,402.41,1,10,8.77,402.41,40.24,31.76,393.93,Cash,2024-02-17 00:00:00,8
INV100538,A,New York,CUST1257,Patricia Conrad,Male,35,Member,Accessories,Anker 65W USB-C Charger,48.84,2,5,10.1,97.68,4.88,9.37,102.17,Credit Card,2024-09-22 00:00:00,8
INV100539,C,Chicago,CUST1014,Jacqueline Madden,Female,38,Member,Audio,AirPods Pro,243.42,2,10,8.09,486.84,48.68,35.45,473.6,UPI,2024-06-11 00:00:00,6
INV100540,A,New York,CUST1268,Mr. Brian Hogan,Female,22,Member,Appliances,Instant Pot Duo,142.56,1,10,10.18,142.56,14.26,13.06,141.37,Credit Card,2024-05-11 00:00:00,7
INV100541,C,Chicago,CUST1064,Brandi Huang,Female,37,Member,Smartphones,iPhone 14,781.04,1,5,9.01,781.04,39.05,66.85,808.84,Credit Card,2024-03-10 00:00:00,7
INV100542,C,Chicago,CUST1239,Lauren Hendrix,Female,19,Member,Audio,Sony WH-1000XM5,300.43,2,5,9.45,600.86,30.04,53.94,624.76,Cash,2024-09-28 00:00:00,7
INV100543,B,Los Angeles,CUST1111,Brian Gonzalez,Male,29,Member,Accessories,Anker 65W USB-C Charger,46,1,0,8.96,46,0,4.12,50.12,Cash,2024-01-31 00:00:00,8
INV100544,D,Houston,CUST1240,Troy Johnson,Male,19,Member,Appliances,Instant Pot Duo,135.89,1,10,8.25,135.89,13.59,10.09,132.39,UPI,2024-04-29 00:00:00,10
INV100545,D,Houston,CUST1108,Stanley Morris,Female,58,Member,Accessories,Keychron K2 Keyboard,77,1,5,7.4,77,3.85,5.41,78.56,Cash,2024-04-22 00:00:00,6
INV100546,A,New York,CUST1084,Lisa Price,Female,19,Member,Audio,Bose SoundLink Flex,197.88,1,10,9.67,197.88,19.79,17.22,195.31,Ewallet,2024-04-30 00:00:00,9
INV100547,A,New York,CUST1190,Henry Orozco,Female,61,Non-Member,Smartphones,iPhone 14,839.61,1,0,8.43,839.61,0,70.78,910.39,Ewallet,2024-03-23 00:00:00,10
INV100548,C,Chicago,CUST1138,Nicole Massey,Female,43,Member,Accessories,Anker 65W USB-C Charger,51.55,2,20,8.2,103.1,20.62,6.76,89.24,Ewallet,2024-03-22 00:00:00,6
INV100549,B,Los Angeles,CUST1201,Julia Sanchez,Male,64,Member,Accessories,SanDisk 128GB USB 3.1,31.42,1,25,8.72,31.42,7.86,2.05,25.62,Ewallet,2024-09-09 00:00:00,6
INV100550,D,Houston,CUST1351,Eric Morris,Female,61,Non-Member,Appliances,Philips Blender,85.4,1,15,9.89,85.4,12.81,7.18,79.77,Ewallet,2024-01-15 00:00:00,6
INV100551,A,New York,CUST1090,Leslie Barton,Male,59,Member,Appliances,Instant Pot Duo,129.34,1,5,8.48,129.34,6.47,10.42,133.29,Cash,2024-06-17 00:00:00,7
INV100552,C,Chicago,CUST1298,Brian Taylor,Female,41,Member,Audio,Sony WH-1000XM5,340.1,3,5,6.63,1020.3,51.02,64.26,1033.55,Credit Card,2024-05-16 00:00:00,7
INV100553,A,New York,CUST1118,Zachary Wallace,Male,33,Non-Member,Smartphones,Samsung Galaxy S23,853.14,3,5,8.4,2559.42,127.97,204.24,2635.69,Credit Card,2024-02-20 00:00:00,10
INV100554,C,Chicago,CUST1112,Kyle Nguyen,Male,59,Member,Audio,Sony WH-1000XM5,346.34,1,10,9.5,346.34,34.63,29.61,341.32,Cash,2024-01-24 00:00:00,9
INV100555,D,Houston,CUST1318,Valerie Jones,Female,22,Member,Smartphones,iPhone 14,1047.83,1,0,7.03,1047.83,0,73.66,1121.49,Ewallet,2024-06-05 00:00:00,7
INV100556,C,Chicago,CUST1363,Sarah Singh,Male,41,Member,Accessories,Anker 65W USB-C Charger,41.37,1,25,8.08,41.37,10.34,2.51,33.53,UPI,2024-04-04 00:00:00,6
INV100557,A,New York,CUST1243,James Gonzalez,Female,64,Non-Member,Audio,Sony WH-1000XM5,412.52,1,15,7.81,412.52,61.88,27.39,378.03,Ewallet,2024-05-31 00:00:00,6
INV100558,B,Los Angeles,CUST1357,Corey Johnson,Female,54,Non-Member,Accessories,SanDisk 128GB USB 3.1,28.45,3,5,8.45,85.35,4.27,6.85,87.93,Cash,2024-05-01 00:00:00,6
INV100559,B,Los Angeles,CUST1384,Hannah Jimenez,Male,44,Non-Member,Smartphones,Xiaomi 12T,620.71,1,0,7.04,620.71,0,43.7,664.41,Credit Card,2024-09-04 00:00:00,8
INV100560,C,Chicago,CUST1080,Kayla Moore,Male,65,Member,Audio,Anker Soundcore Life Q30,81.34,1,10,9.74,81.34,8.13,7.13,80.34,Credit Card,2024-04-18 00:00:00,4
INV100561,A,New York,CUST1357,Corey Johnson,Female,54,Non-Member,Audio,Sony WH-1000XM5,353.34,1,5,7.56,353.34,17.67,25.38,361.05,UPI,2024-01-25 00:00:00,9
INV100562,A,New York,CUST1086,Michael Burke,Male,27,Member,Laptops,Lenovo ThinkPad T14,753.7,1,5,7.76,753.7,37.69,55.56,771.58,Ewallet,2024-07-07 00:00:00,10
INV100563,A,New York,CUST1331,Richard Kline,Female,36,Non-Member,Accessories,Laptop Backpack,59.66,2,5,8.52,119.32,5.97,9.66,123.01,Ewallet,2024-09-02 00:00:00,9
INV100564,C,Chicago,CUST1038,Sharon Hoffman,Male,38,Member,Appliances,Instant Pot Duo,121.91,1,5,7.58,121.91,6.1,8.78,124.59,Credit Card,2024-04-28 00:00:00,8
INV100565,B,Los Angeles,CUST1213,Andrew Jenkins,Male,43,Non-Member,Smartphones,Google Pixel 7,763.72,1,10,8.8,763.72,76.37,60.49,747.83,UPI,2024-06-05 00:00:00,10
INV100566,C,Chicago,CUST1043,Brian Sampson,Female,24,Member,Accessories,Anker 65W USB-C Charger,53.68,1,0,8.32,53.68,0,4.47,58.15,UPI,2024-03-24 00:00:00,7
INV100567,C,Chicago,CUST1377,Keith Vargas,Female,53,Member,Audio,Sony WH-1000XM5,289.95,1,10,9.04,289.95,29,23.59,284.55,UPI,2024-06-04 00:00:00,8
INV100568,A,New York,CUST1140,Dr. Bailey White DDS,Female,63,Member,Accessories,Keychron K2 Keyboard,83.71,1,10,7.21,83.71,8.37,5.43,80.77,Credit Card,2024-01-24 00:00:00,6
INV100569,A,New York,CUST1344,Mrs. Melanie Bush MD,Female,20,Member,Accessories,Logitech MX Master 3 Mouse,86.17,2,25,8.84,172.34,43.09,11.43,140.68,Cash,2024-06-11 00:00:00,9
INV100570,D,Houston,CUST1182,John Parker,Male,45,Member,Smartphones,Samsung Galaxy S23,758.78,2,15,9.49,1517.56,227.63,122.41,1412.34,Ewallet,2024-03-19 00:00:00,8
INV100571,C,Chicago,CUST1103,Tara Jacobs,Male,26,Non-Member,Smartphones,Samsung Galaxy S23,930.82,1,0,9.43,930.82,0,87.78,1018.6,Credit Card,2024-07-16 00:00:00,7
INV100572,C,Chicago,CUST1148,Gerald Davis,Female,31,Non-Member,Laptops,Dell XPS 13,1219.54,1,0,7.4,1219.54,0,90.25,1309.79,Ewallet,2024-09-03 00:00:00,7
INV100573,B,Los Angeles,CUST1213,Andrew Jenkins,Male,43,Non-Member,Laptops,MacBook Air,1399.28,1,5,8.19,1399.28,69.96,108.87,1438.19,Credit Card,2024-08-08 00:00:00,7
INV100574,A,New York,CUST1051,Catherine Campbell,Male,49,Non-Member,Laptops,Lenovo ThinkPad T14,1102.98,3,5,8.58,3308.94,165.45,269.71,3413.2,Credit Card,2024-01-09 00:00:00,10
INV100575,A,New York,CUST1014,Jacqueline Madden,Female,38,Member,Appliances,Instant Pot Duo,140.79,2,5,9.28,281.58,14.08,24.82,292.33,Credit Card,2024-05-29 00:00:00,7
INV100576,B,Los Angeles,CUST1098,Tim Brown,Male,28,Member,Accessories,SanDisk 128GB USB 3.1,25.73,2,20,7.23,51.46,10.29,2.98,44.14,Credit Card,2024-07-20 00:00:00,7
